Date,Open,High,Low,Close,Adj Close,Volume
7/23/2018,190.679993,191.960007,189.559998,191.610001,189.463867,15989400
7/24/2018,192.449997,193.660004,192.050003,193,190.838303,18697900
7/25/2018,193.059998,194.850006,192.429993,194.820007,192.637924,16709900
7/26/2018,194.610001,195.960007,193.610001,194.210007,192.03476,19076000
7/27/2018,194.990005,195.190002,190.100006,190.979996,188.840912,24024000
7/30/2018,191.899994,192.199997,189.070007,189.910004,187.782913,21029500
7/31/2018,190.300003,192.139999,189.339996,190.289993,188.158646,39373000
8/1/2018,199.130005,201.759995,197.309998,201.5,199.243088,67935700
8/2/2018,200.580002,208.380005,200.350006,207.389999,205.067123,62404000
8/3/2018,207.029999,208.740005,205.479996,207.990005,205.660416,33447400
8/6/2018,208,209.25,207.070007,209.070007,206.728317,25425400
8/7/2018,209.320007,209.5,206.759995,207.110001,204.790268,25587400
8/8/2018,206.050003,207.809998,204.520004,207.25,204.928696,22525500
8/9/2018,207.279999,209.779999,207.199997,208.880005,206.540436,23469200
8/10/2018,207.360001,209.100006,206.669998,207.529999,205.925232,24611200
8/13/2018,207.699997,210.949997,207.699997,208.869995,207.254883,25869100
8/14/2018,210.160004,210.559998,208.259995,209.75,208.128067,20748000
8/15/2018,209.220001,210.740005,208.330002,210.240005,208.614273,28807600
8/16/2018,211.75,213.809998,211.470001,213.320007,211.670471,28500400
8/17/2018,213.440002,217.949997,213.160004,217.580002,215.897522,35427000
8/20/2018,218.100006,219.179993,215.110001,215.460007,213.79393,30287700
8/21/2018,216.800003,217.190002,214.029999,215.039993,213.377167,26159800
8/22/2018,214.100006,216.360001,213.839996,215.050003,213.387085,19018100
8/23/2018,214.649994,217.050003,214.600006,215.490005,213.823685,18883200
8/24/2018,216.600006,216.899994,215.110001,216.160004,214.488495,18476400
8/27/2018,217.149994,218.740005,216.330002,217.940002,216.254745,20525100
8/28/2018,219.009995,220.539993,218.919998,219.699997,218.001129,22776800
8/29/2018,220.149994,223.490005,219.410004,222.979996,221.255753,27254800
8/30/2018,223.25,228.259995,222.399994,225.029999,223.289917,48793800
8/31/2018,226.509995,228.869995,226,227.630005,225.869812,43340100
9/4/2018,228.410004,229.179993,226.630005,228.360001,226.594162,27390100
9/5/2018,228.990005,229.669998,225.100006,226.869995,225.115677,33333000
9/6/2018,226.229996,227.350006,221.300003,223.100006,221.374847,34290000
9/7/2018,221.850006,225.369995,220.710007,221.300003,219.58876,37619800
9/10/2018,220.949997,221.850006,216.470001,218.330002,216.641724,39516500
9/11/2018,218.009995,224.300003,216.559998,223.850006,222.119049,35749000
9/12/2018,224.940002,225,219.839996,221.070007,219.36055,49278700
9/13/2018,223.520004,228.350006,222.570007,226.410004,224.659256,41706400
9/14/2018,225.75,226.839996,222.520004,223.839996,222.1091,31999300
9/17/2018,222.149994,222.949997,217.270004,217.880005,216.195206,37195100
9/18/2018,217.789993,221.850006,217.119995,218.240005,216.552414,31571700
9/19/2018,218.5,219.619995,215.300003,218.369995,216.681412,27123800
9/20/2018,220.240005,222.279999,219.149994,220.029999,218.328583,26608800
9/21/2018,220.779999,221.360001,217.289993,217.660004,215.976913,96246700
9/24/2018,216.820007,221.259995,216.630005,220.789993,219.082687,27693400
9/25/2018,219.75,222.820007,219.699997,222.190002,220.471878,24554400
9/26/2018,221,223.75,219.759995,220.419998,218.715561,23984700
9/27/2018,223.820007,226.440002,223.539993,224.949997,223.210526,30181200
9/28/2018,224.789993,225.839996,224.020004,225.740005,223.994431,22929400
10/1/2018,227.949997,229.419998,226.350006,227.259995,225.50267,23600800
10/2/2018,227.25,230,226.630005,229.279999,227.50705,24788200
10/3/2018,230.050003,233.470001,229.779999,232.070007,230.275482,28654800
10/4/2018,230.779999,232.350006,226.729996,227.990005,226.227036,32042000
10/5/2018,227.960007,228.410004,220.580002,224.289993,222.555634,33580500
10/8/2018,222.210007,224.800003,220.199997,223.770004,222.039658,29663900
10/9/2018,223.639999,227.270004,222.25,226.869995,225.115677,26891000
10/10/2018,225.460007,226.350006,216.050003,216.360001,214.686966,41990600
10/11/2018,214.520004,219.5,212.320007,214.449997,212.791718,53124400
10/12/2018,220.419998,222.880005,216.839996,222.110001,220.392502,40337900
10/15/2018,221.160004,221.830002,217.270004,217.360001,215.67923,30791000
10/16/2018,218.929993,222.990005,216.759995,222.149994,220.432175,29184000
10/17/2018,222.300003,222.639999,219.339996,221.190002,219.479614,22885400
10/18/2018,217.860001,219.740005,213,216.020004,214.349579,32581300
10/19/2018,218.059998,221.259995,217.429993,219.309998,217.614151,33078700
10/22/2018,219.789993,223.360001,218.940002,220.649994,218.943771,28792100
10/23/2018,215.830002,223.25,214.699997,222.729996,221.00769,38767800
10/24/2018,222.600006,224.229996,214.539993,215.089996,213.426773,40925500
10/25/2018,217.710007,221.380005,216.75,219.800003,218.100357,29855800
10/26/2018,215.899994,220.190002,212.669998,216.300003,214.627411,47258400
10/29/2018,219.190002,219.690002,206.089996,212.240005,210.598831,45935500
10/30/2018,211.149994,215.179993,209.270004,213.300003,211.65062,36660000
10/31/2018,216.880005,220.449997,216.619995,218.860001,217.167618,38358900
11/1/2018,219.050003,222.360001,216.809998,222.220001,220.501633,58323200
11/2/2018,209.550003,213.649994,205.429993,207.479996,205.87561,91328700
11/5/2018,204.300003,204.389999,198.169998,201.589996,200.031158,66163700
11/6/2018,201.919998,204.720001,201.690002,203.770004,202.194321,31882900
11/7/2018,205.970001,210.059998,204.130005,209.949997,208.326508,33424400
11/8/2018,209.979996,210.119995,206.75,208.490005,207.599655,25362600
11/9/2018,205.550003,206.009995,202.25,204.470001,203.596817,34365800
11/12/2018,199,199.850006,193.789993,194.169998,193.34079,51135500
11/13/2018,191.630005,197.179993,191.449997,192.229996,191.409073,46882900
11/14/2018,193.899994,194.479996,185.929993,186.800003,186.002274,60801000
11/15/2018,188.389999,191.970001,186.899994,191.410004,190.59259,46478800
11/16/2018,190.5,194.970001,189.460007,193.529999,192.703537,36928300
11/19/2018,190,190.699997,184.990005,185.860001,185.066284,41925300
11/20/2018,178.369995,181.470001,175.509995,176.979996,176.224197,67825200
11/21/2018,179.729996,180.270004,176.550003,176.779999,176.025055,31124200
11/23/2018,174.940002,176.600006,172.100006,172.289993,171.55423,23624000
11/26/2018,174.240005,174.949997,170.259995,174.619995,173.874283,44998500
11/27/2018,171.509995,174.770004,170.880005,174.240005,173.495911,41387400
11/28/2018,176.729996,181.289993,174.929993,180.940002,180.167297,46062500
11/29/2018,182.660004,182.800003,177.699997,179.550003,178.783234,41770000
11/30/2018,180.289993,180.330002,177.029999,178.580002,177.817383,39531500
12/3/2018,184.460007,184.940002,181.210007,184.820007,184.030731,40802500
12/4/2018,180.949997,182.389999,176.270004,176.690002,175.935455,41344300
12/6/2018,171.759995,174.779999,170.419998,174.720001,173.973862,43098400
12/7/2018,173.490005,174.490005,168.300003,168.490005,167.770477,42281600
12/10/2018,165,170.089996,163.330002,169.600006,168.875732,62026000
12/11/2018,171.660004,171.789993,167,168.630005,167.909866,47281700
12/12/2018,170.399994,171.919998,169.020004,169.100006,168.377869,35627700
12/13/2018,170.490005,172.570007,169.550003,170.949997,170.219955,31898600
12/14/2018,169,169.080002,165.279999,165.479996,164.773315,40703700
12/17/2018,165.449997,168.350006,162.729996,163.940002,163.239899,44287900
12/18/2018,165.380005,167.529999,164.389999,166.070007,165.360809,33841500
12/19/2018,166,167.449997,159.089996,160.889999,160.202927,49047300
12/20/2018,160.399994,162.110001,155.300003,156.830002,156.160263,64773000
12/21/2018,156.860001,158.160004,149.630005,150.729996,150.086304,95744600
12/24/2018,148.149994,151.550003,146.589996,146.830002,146.202972,37169200
12/26/2018,148.300003,157.229996,146.720001,157.169998,156.49881,58582500
12/27/2018,155.839996,156.770004,150.070007,156.149994,155.483154,53117100
12/28/2018,157.5,158.520004,154.550003,156.229996,155.56282,42291400
12/31/2018,158.529999,159.360001,156.479996,157.740005,157.066376,35003500
1/2/2019,154.889999,158.850006,154.229996,157.919998,157.245605,37039700
1/3/2019,143.979996,145.720001,142,142.190002,141.582779,91312200
1/4/2019,144.529999,148.550003,143.800003,148.259995,147.626846,58607100
1/7/2019,148.699997,148.830002,145.899994,147.929993,147.298264,54777800
1/8/2019,149.559998,151.820007,148.520004,150.75,150.106216,41025300
1/9/2019,151.289993,154.529999,149.630005,153.309998,152.655289,45099100
1/10/2019,152.5,153.970001,150.860001,153.800003,153.143204,35780700
1/11/2019,152.880005,153.699997,151.509995,152.289993,151.639633,27023200
1/14/2019,150.850006,151.270004,149.220001,150,149.359421,32439200
1/15/2019,150.270004,153.389999,150.050003,153.070007,152.416321,28710900
1/16/2019,153.080002,155.880005,153,154.940002,154.278336,30569700
1/17/2019,154.199997,157.660004,153.259995,155.860001,155.194397,29821200
1/18/2019,157.5,157.880005,155.979996,156.820007,156.150314,33751000
1/22/2019,156.410004,156.729996,152.619995,153.300003,152.64534,30394000
1/23/2019,154.149994,155.139999,151.699997,153.919998,153.26268,23130600
1/24/2019,154.110001,154.479996,151.740005,152.699997,152.047897,25441500
1/25/2019,155.479996,158.130005,154.320007,157.759995,157.086288,33535500
1/28/2019,155.789993,156.330002,153.660004,156.300003,155.632523,26192100
1/29/2019,156.25,158.130005,154.110001,154.679993,154.01944,41587200
1/30/2019,163.25,166.149994,160.229996,165.25,164.544296,61109800
1/31/2019,166.110001,169,164.559998,166.440002,165.729218,40739600
2/1/2019,166.960007,168.979996,165.929993,166.520004,165.808884,32668100
2/4/2019,167.410004,171.660004,167.279999,171.25,170.518677,31495500
2/5/2019,172.860001,175.080002,172.350006,174.179993,173.436157,36101600
2/6/2019,174.649994,175.570007,172.850006,174.240005,173.495911,28239600
2/7/2019,172.399994,173.940002,170.339996,170.940002,170.210007,31741700
2/8/2019,168.990005,170.660004,168.419998,170.410004,170.410004,23820000
2/11/2019,171.050003,171.210007,169.25,169.429993,169.429993,20993400
2/12/2019,170.100006,171,169.699997,170.889999,170.889999,22283500
2/13/2019,171.389999,172.479996,169.919998,170.179993,170.179993,22490200
2/14/2019,169.710007,171.259995,169.380005,170.800003,170.800003,21835700
2/15/2019,171.25,171.699997,169.75,170.419998,170.419998,24626800
2/19/2019,169.710007,171.440002,169.490005,170.929993,170.929993,18972800
2/20/2019,171.190002,173.320007,170.990005,172.029999,172.029999,26114400
2/21/2019,171.800003,172.369995,170.300003,171.059998,171.059998,17249700
2/22/2019,171.580002,173,171.380005,172.970001,172.970001,18913200
2/25/2019,174.160004,175.869995,173.949997,174.229996,174.229996,21873400
2/26/2019,173.710007,175.300003,173.169998,174.330002,174.330002,17070200
2/27/2019,173.210007,175,172.729996,174.869995,174.869995,27835400
2/28/2019,174.320007,174.910004,172.919998,173.149994,173.149994,28215400
3/1/2019,174.279999,175.149994,172.889999,174.970001,174.970001,25886200
3/4/2019,175.690002,177.75,173.970001,175.850006,175.850006,27436200
3/5/2019,175.940002,176,174.539993,175.529999,175.529999,19737400
3/6/2019,174.669998,175.490005,173.940002,174.520004,174.520004,20810400
3/7/2019,173.869995,174.440002,172.020004,172.5,172.5,24796400
3/8/2019,170.320007,173.070007,169.5,172.910004,172.910004,23999400
3/11/2019,175.490005,179.119995,175.350006,178.899994,178.899994,32011000
3/12/2019,180,182.669998,179.369995,180.910004,180.910004,32467600
3/13/2019,182.25,183.300003,180.919998,181.710007,181.710007,31032500
3/14/2019,183.899994,184.100006,182.559998,183.729996,183.729996,23579500
3/15/2019,184.850006,187.330002,183.740005,186.119995,186.119995,39042900
3/18/2019,185.800003,188.389999,185.789993,188.020004,188.020004,26219800
3/19/2019,188.350006,188.990005,185.919998,186.529999,186.529999,31646400
3/20/2019,186.229996,189.490005,184.729996,188.160004,188.160004,31035200
3/21/2019,190.020004,196.330002,189.809998,195.089996,195.089996,51034200
3/22/2019,195.339996,197.690002,190.779999,191.050003,191.050003,42359300
